geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-53.421621 -33.550909),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,88,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.421621,-33.550909,,"['9022.', '9333.', '9119.', '8233.', '7784.', '5605.', '2578.', '2466.', '2507.', '2749.', '2517.', -9999, '3263.', '3524.', '3298.', '3468.', -9999, '2540.', '2251.', -9999, '3051.', -9999, '5746.', '8972.15234375', ' 3.03125', ' 70.10416412353516', ' 47065.75390625', ' 30705.25390625', -9999, -9999, ' 6641.0', ' 5813.25', ' 96.0', ' 9109.5', ' 1', ' 9158.0', ' 17', ' 2517.0', ' 113', ' 3549.666748046875', ' 97']","['8972.15234375', ' 3.03125', ' 70.10416412353516', ' 47065.75390625', ' 30705.25390625', ' nan', ' nan', ' 6641.0', ' 5813.25', ' 96.0', ' 9109.5', ' 1', ' 9158.0', ' 17', ' 2517.0', ' 113', ' 3549.666748046875', ' 97']"
POINT (-53.432951 -33.545258),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,89,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.432951,-33.545258,,"['9138.', '9431.', '9342.', '8622.', '7817.', '6221.', '3047.', '2910.', '3184.', '3177.', '3203.', -9999, '4491.', '5320.', '3818.', '3841.', -9999, '3183.', '2945.', -9999, '3419.', '4744.', '4070.', '8949.125', ' 6.375', ' 65.5541763305664', ' 48937.5', ' 29132.0', -9999, -9999, ' 6256.6669921875', ' 6124.33349609375', ' 96.0', ' 9201.6669921875', ' 1', ' 9303.6669921875', ' 17', ' 3047.0', ' 113', ' 4059.333251953125', ' 97']","['8949.125', ' 6.375', ' 65.5541763305664', ' 48937.5', ' 29132.0', ' nan', ' nan', ' 6256.6669921875', ' 6124.33349609375', ' 96.0', ' 9201.6669921875', ' 1', ' 9303.6669921875', ' 17', ' 3047.0', ' 113', ' 4059.333251953125', ' 97']"
POINT (-53.433208 -33.539392),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,90,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.433208,-33.539392,,"['9313.', '9468.', '9319.', '8630.', -9999, '6080.', '2565.', '2304.', '2681.', '3030.', '2702.', -9999, '3921.', '4518.', '3583.', '3878.', '3843.', '2864.', '2771.', -9999, '3430.', '4710.', '5440.', '9309.0', ' 0.1875', ' 25.834938049316406', -9999, -9999, -9999, -9999, ' 6850.0', ' 5940.1669921875', ' 224.0', ' 9363.6669921875', ' 1', ' 9366.6669921875', ' 17', ' 2516.666748046875', ' 113', ' 3993.0', ' 225']","['9309.0', ' 0.1875', ' 25.834938049316406', ' nan', ' nan', ' nan', ' nan', ' 6850.0', ' 5940.1669921875', ' 224.0', ' 9363.6669921875', ' 1', ' 9366.6669921875', ' 17', ' 2516.666748046875', ' 113', ' 3993.0', ' 225']"
POINT (-54.79105 -31.253753),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,91,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.79105,-31.253753,,"['9174.', '9353.', '8982.', '8344.', '8051.', '5825.', '5970.', '3249.', '2783.', '3223.', '3475.', '5099.', '5379.', '5640.', '5770.', -9999, '5195.', '4744.', -9999, '5335.', '4061.', '2786.', '3756.', '9106.25', -9999, ' 47.00893020629883', ' 54191.83203125', ' 31054.33203125', -9999, -9999, ' 6180.6669921875', ' 6175.33349609375', ' 113.0', -9999, ' 0', ' 9265.6669921875', ' 1', ' 3085.0', ' 129', ' 4000.666748046875', ' 113']","['9106.25', ' nan', ' 47.00893020629883', ' 54191.83203125', ' 31054.33203125', ' nan', ' nan', ' 6180.6669921875', ' 6175.33349609375', ' 113.0', ' nan', ' 0', ' 9265.6669921875', ' 1', ' 3085.0', ' 129', ' 4000.666748046875', ' 113']"
POINT (-54.858856 -31.201203),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,92,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.858856,-31.201203,,"['5184.', '7259.', -9999, '8820.', '8696.', -9999, '3658.', '2555.', '3455.', '6334.', '6970.', '7001.', '7906.', '7170.', '5873.', -9999, '4853.', '3999.', '4165.', '4789.', '4062.', '1282.', '2705.', '7155.4443359375', ' 50.692710876464844', ' 31.10416603088379', -9999, -9999, -9999, -9999, ' 5354.5', ' 2613.58349609375', ' 192.0', ' 4114.66650390625', ' 129', ' 7359.0', ' 193', ' 2004.5', ' 353', ' 3377.666748046875', ' 321']","['7155.4443359375', ' 50.692710876464844', ' 31.10416603088379', ' nan', ' nan', ' nan', ' nan', ' 5354.5', ' 2613.58349609375', ' 192.0', ' 4114.66650390625', ' 129', ' 7359.0', ' 193', ' 2004.5', ' 353', ' 3377.666748046875', ' 321']"
POINT (-54.712601 -31.213536),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,93,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.712601,-31.213536,,"['7000.', '7269.', '7769.', '6831.', '5005.', '2981.', '2243.', '2209.', '3915.', '7497.', '8974.', '9121.', '9035.', '9260.', '8913.', -9999, '8565.', '7942.', '4016.', '2694.', '2585.', '1683.', '1765.', '8809.333984375', ' 79.37083435058594', ' 53.93155288696289', -9999, -9999, -9999, -9999, ' 7537.6669921875', ' 2039.3333740234375', ' 192.0', ' 2789.0', ' 113', ' 9138.6669921875', ' 193', ' 1601.0', ' 353', ' 3098.333251953125', ' 305']","['8809.333984375', ' 79.37083435058594', ' 53.93155288696289', ' nan', ' nan', ' nan', ' nan', ' 7537.6669921875', ' 2039.3333740234375', ' 192.0', ' 2789.0', ' 113', ' 9138.6669921875', ' 193', ' 1601.0', ' 353', ' 3098.333251953125', ' 305']"
POINT (-54.787445 -31.232619),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,94,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.787445,-31.232619,,"['3855.', '3769.', '3294.', '3919.', '3209.', -9999, '3267.', '3316.', '5057.', '6766.', '7997.', '8859.', '88.', '8295.', '8149.', -9999, -9999, '3824.', -9999, -9999, '3218.', -9999, '8227.', '7557.16650390625', ' 88.36457824707031', ' 139.125', ' 25174.998046875', ' 11278.998046875', -9999, -9999, ' 4400.0', ' 4492.3330078125', ' 48.0', ' 5046.33349609375', ' 129', ' 7874.0', ' 161', ' 3474.0', ' 49', ' 5648.0', ' 177']","['7557.16650390625', ' 88.36457824707031', ' 139.125', ' 25174.998046875', ' 11278.998046875', ' nan', ' nan', ' 4400.0', ' 4492.3330078125', ' 48.0', ' 5046.33349609375', ' 129', ' 7874.0', ' 161', ' 3474.0', ' 49', ' 5648.0', ' 177']"
POINT (-54.779892 -31.220876),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,95,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.779892,-31.220876,,"['4483.', '4539.', '5846.', '6296.', '6008.', -9999, '6610.', '6651.', '7280.', '7598.', '7140.', '7122.', '-2084.', '6708.', '8042.', -9999, -9999, '7372.', -9999, -9999, '5817.', -9999, '7778.', '7083.08349609375', ' 21.283565521240234', ' 102.50000762939453', -9999, -9999, -9999, -9999, ' 3424.000244140625', ' 4094.91650390625', ' 176.0', ' 4274.5', ' 1', ' 7339.33349609375', ' 145', ' 3915.333251953125', ' 193', ' 4059.333251953125', ' 177']","['7083.08349609375', ' 21.283565521240234', ' 102.50000762939453', ' nan', ' nan', ' nan', ' nan', ' 3424.000244140625', ' 4094.91650390625', ' 176.0', ' 4274.5', ' 1', ' 7339.33349609375', ' 145', ' 3915.333251953125', ' 193', ' 4059.333251953125', ' 177']"
POINT (-54.790192 -31.18549),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,96,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.790192,-31.18549,,"['8674.', '9170.', '9273.', '9277.', '9112.', -9999, '3803.', '2403.', '1965.', '3234.', '3532.', '5287.', '6152.', '6978.', '7146.', -9999, '4071.', '3047.', '2858.', '3608.', '3389.', '6843.', '8861.', '9096.583984375', ' 15.640625', ' 23.70703125', -9999, -9999, -9999, -9999, ' 6706.0', ' 5636.75', ' 288.0', ' 8739.5', ' 1', ' 9240.0', ' 33', ' 2534.0', ' 129', ' 3171.0', ' 289']","['9096.583984375', ' 15.640625', ' 23.70703125', ' nan', ' nan', ' nan', ' nan', ' 6706.0', ' 5636.75', ' 288.0', ' 8739.5', ' 1', ' 9240.0', ' 33', ' 2534.0', ' 129', ' 3171.0', ' 289']"
POINT (-54.861259 -31.161256),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,97,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.861259,-31.161256,,"['4406.', '6891.', -9999, '8921.', '8778.', '8018.', '3810.', '2768.', '3613.', '5032.', '6064.', '7401.', '7906.', '7537.', '5982.', -9999, '6088.', '4575.', '4556.', '3049.', '2387.', '2649.', '2437.', '8018.2666015625', -9999, ' 107.8194351196289', -9999, -9999, -9999, -9999, ' 6081.3330078125', ' 5531.66650390625', ' 113.0', -9999, ' 0', ' 8572.3330078125', ' 65', ' 2491.0', ' 337', ' 3397.0', ' 113']","['8018.2666015625', ' nan', ' 107.8194351196289', ' nan', ' nan', ' nan', ' nan', ' 6081.3330078125', ' 5531.66650390625', ' 113.0', ' nan', ' 0', ' 8572.3330078125', ' 65', ' 2491.0', ' 337', ' 3397.0', ' 113']"
POINT (-54.73526 -31.17095),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,98,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.73526,-31.17095,,"['9127.', '9265.', '8158.', '6407.', '5588.', '2785.', '4368.', '3301.', '3290.', '3623.', '2712.', '2239.', '-1516.', '3681.', '4405.', -9999, '5559.', '4312.', '3688.', '3268.', '2263.', '2072.', '2900.', '9021.888671875', -9999, ' 40.478126525878906', ' 53960.58203125', ' 41938.08203125', -9999, -9999, ' 8189.5', ' 5239.75', ' 161.0', -9999, ' 0', ' 9334.5', ' 1', ' 1145.0', ' 177', ' 2858.0', ' 161']","['9021.888671875', ' nan', ' 40.478126525878906', ' 53960.58203125', ' 41938.08203125', ' nan', ' nan', ' 8189.5', ' 5239.75', ' 161.0', ' nan', ' 0', ' 9334.5', ' 1', ' 1145.0', ' 177', ' 2858.0', ' 161']"
POINT (-54.736462 -31.197091),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,99,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.736462,-31.197091,,"['6028.', '6483.', '7447.', '7379.', '7247.', '8204.', '5504.', '3772.', '4120.', '6276.', '6333.', '7569.', '7438.', '7524.', '7049.', -9999, '6582.', '5078.', '3242.', '3548.', '3214.', '4774.', '6910.', '7168.6787109375', ' 26.044273376464844', ' 16.3125', -9999, -9999, -9999, -9999, ' 4275.3330078125', ' 4638.91650390625', ' 288.0', ' 5943.16650390625', ' 1', ' 7610.0', ' 65', ' 3334.666748046875', ' 305', ' 3956.0', ' 289']","['7168.6787109375', ' 26.044273376464844', ' 16.3125', ' nan', ' nan', ' nan', ' nan', ' 4275.3330078125', ' 4638.91650390625', ' 288.0', ' 5943.16650390625', ' 1', ' 7610.0', ' 65', ' 3334.666748046875', ' 305', ' 3956.0', ' 289']"
POINT (-54.774227 -31.212361),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,100,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.774227,-31.212361,,"['4525.', '2949.', '3443.', '3873.', '2941.', '3919.', '4111.', '5450.', '8143.', '8990.', '8808.', '8838.', '8866.', '8622.', '8327.', -9999, '5105.', '3413.', '3748.', '4843.', '3948.', '7443.', '9022.', '9000.119140625', ' 18.937498092651367', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 5922.3330078125', ' 6380.16650390625', ' 256.0', ' 4493.33349609375', ' 97', ' 9341.3330078125', ' 353', ' 3419.0', ' 49', -9999, ' 0']","['9000.119140625', ' 18.937498092651367', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 5922.3330078125', ' 6380.16650390625', ' 256.0', ' 4493.33349609375', ' 97', ' 9341.3330078125', ' 353', ' 3419.0', ' 49', ' nan', ' 0']"
POINT (-54.866409 -31.176238),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,101,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.866409,-31.176238,,"['5231.', '7408.', '8897.', '8972.', '8928.', -9999, '2351.', '2282.', '2900.', '4212.', '4847.', '6429.', '7081.', '6771.', '6284.', -9999, '6231.', '3029.', '2867.', '3748.', '3212.', '6797.', '8593.', '8545.3193359375', ' 74.72222137451172', ' 23.8236083984375', -9999, -9999, -9999, -9999, ' 6421.3330078125', ' 3928.333251953125', ' 288.0', ' 5345.66650390625', ' 1', ' 8932.3330078125', ' 49', ' 2511.0', ' 113', ' 3214.666748046875', ' 289']","['8545.3193359375', ' 74.72222137451172', ' 23.8236083984375', ' nan', ' nan', ' nan', ' nan', ' 6421.3330078125', ' 3928.333251953125', ' 288.0', ' 5345.66650390625', ' 1', ' 8932.3330078125', ' 49', ' 2511.0', ' 113', ' 3214.666748046875', ' 289']"
POINT (-54.820747 -31.213095),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,102,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.820747,-31.213095,,"['2550.', '3778.', -9999, '7802.', '8008.', '8383.', '5274.', '2917.', '2195.', '2668.', '3620.', '6315.', '8486.', '7876.', '7297.', -9999, '6633.', '5467.', '2782.', -9999, '2976.', '3690.', '7461.', '7800.4501953125', -9999, ' 95.88195037841797', -9999, -9999, -9999, -9999, ' 5471.0', ' 5328.83349609375', ' 113.0', -9999, ' 0', ' 8064.33349609375', ' 65', ' 2593.333251953125', ' 129', ' 3462.0', ' 113']","['7800.4501953125', ' nan', ' 95.88195037841797', ' nan', ' nan', ' nan', ' nan', ' 5471.0', ' 5328.83349609375', ' 113.0', ' nan', ' 0', ' 8064.33349609375', ' 65', ' 2593.333251953125', ' 129', ' 3462.0', ' 113']"
POINT (-54.52137 -31.184315),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,103,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.52137,-31.184315,,"['3016.', '3358.', '4026.', '5648.', '4687.', '3358.', '4312.', '6783.', '9125.', '9201.', '9249.', '8636.', '8827.', '8667.', '8381.', '8059.', '7552.', '7433.', '7010.', '4445.', '3245.', '2589.', '3475.', '8672.021484375', ' 79.26042175292969', ' 26.822917938232422', ' 111081.0078125', ' 66656.0', ' 137862.171875', ' 72705.5', ' 6230.0', ' 3032.33349609375', ' 224.0', ' 4119.0', ' 81', ' 9191.6669921875', ' 145', ' 2961.666748046875', ' 1', ' 4900.0', ' 305']","['8672.021484375', ' 79.26042175292969', ' 26.822917938232422', ' 111081.0078125', ' 66656.0', ' 137862.171875', ' 72705.5', ' 6230.0', ' 3032.33349609375', ' 224.0', ' 4119.0', ' 81', ' 9191.6669921875', ' 145', ' 2961.666748046875', ' 1', ' 4900.0', ' 305']"
POINT (-54.486694 -31.152883),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,104,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.486694,-31.152883,,"['5962.', '7278.', '7345.', '8297.', '8130.', '7687.', '6153.', '5359.', '5402.', '7222.', '8228.', '8059.', '8311.', '7776.', '7550.', '7119.', '3898.', '5047.', '4935.', -9999, '5066.', '4672.', '3797.', '7749.41650390625', ' 45.9374885559082', ' 35.55833053588867', ' 63933.6640625', ' 29039.1640625', -9999, -9999, ' 4322.166015625', ' 4757.58349609375', ' 128.0', ' 5994.33349609375', ' 129', ' 8199.3330078125', ' 177', ' 3877.166748046875', ' 353', ' 5354.66650390625', ' 257']","['7749.41650390625', ' 45.9374885559082', ' 35.55833053588867', ' 63933.6640625', ' 29039.1640625', ' nan', ' nan', ' 4322.166015625', ' 4757.58349609375', ' 128.0', ' 5994.33349609375', ' 129', ' 8199.3330078125', ' 177', ' 3877.166748046875', ' 353', ' 5354.66650390625', ' 257']"
POINT (-54.665222 -31.134665),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,105,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.665222,-31.134665,,"['2288.', '2367.', -9999, '3214.', '2957.', '4024.', '5829.', '7656.', '8944.', '9086.', '8584.', '8589.', '8664.', '8049.', '7061.', -9999, '7146.', '6081.', '6255.', -9999, '3183.', '3009.', '3237.', '8411.1435546875', ' 71.89582824707031', ' 9.111104011535645', ' 60815.33203125', ' 35671.33203125', -9999, -9999, ' 5728.3330078125', ' 3270.66650390625', ' 112.0', ' 4270.0', ' 81', ' 8871.3330078125', ' 145', ' 3143.0', ' 337', ' 8434.0', ' 193']","['8411.1435546875', ' 71.89582824707031', ' 9.111104011535645', ' 60815.33203125', ' 35671.33203125', ' nan', ' nan', ' 5728.3330078125', ' 3270.66650390625', ' 112.0', ' 4270.0', ' 81', ' 8871.3330078125', ' 145', ' 3143.0', ' 337', ' 8434.0', ' 193']"
POINT (-54.838257 -31.09763),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,106,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.838257,-31.09763,,"['8333.', '8319.', '8005.', '7787.', '6020.', '3298.', '2578.', '2387.', '2706.', '5901.', '8041.', '8332.', '8712.', '8503.', '7547.', -9999, '6883.', '3881.', -9999, '3793.', '3192.', '4824.', '6018.', '8207.5361328125', ' 75.796875', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 5958.6669921875', ' 3246.66650390625', ' 224.0', ' 3664.666748046875', ' 129', ' 8515.6669921875', ' 193', ' 2557.0', ' 113', -9999, ' 0']","['8207.5361328125', ' 75.796875', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 5958.6669921875', ' 3246.66650390625', ' 224.0', ' 3664.666748046875', ' 129', ' 8515.6669921875', ' 193', ' 2557.0', ' 113', ' nan', ' 0']"
POINT (-54.758263 -31.067639),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,107,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.758263,-31.067639,,"['2411.', '2327.', '3025.', '3798.', '4605.', -9999, '3189.', '2936.', '3412.', '3816.', -9999, '8275.', '9208.', '9351.', '9214.', -9999, '6627.', '4768.', '3444.', '2613.', '2441.', '2125.', '2126.', '9179.4169921875', ' 35.270835876464844', ' 70.6166763305664', -9999, -9999, -9999, -9999, ' 7184.5', ' 2176.916748046875', ' 256.0', ' 3050.0', ' 33', ' 9257.6669921875', ' 209', ' 2073.166748046875', ' 353', ' 3608.333251953125', ' 289']","['9179.4169921875', ' 35.270835876464844', ' 70.6166763305664', ' nan', ' nan', ' nan', ' nan', ' 7184.5', ' 2176.916748046875', ' 256.0', ' 3050.0', ' 33', ' 9257.6669921875', ' 209', ' 2073.166748046875', ' 353', ' 3608.333251953125', ' 289']"
POINT (-54.617844 -31.134077),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,108,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.617844,-31.134077,,"['9122.', '8871.', '9022.', '7430.', '6553.', '5507.', '2935.', '2769.', '2946.', '3150.', '3202.', '3771.', '4105.', '4446.', '4313.', -9999, '4982.', '3921.', '2855.', '3595.', '2860.', '2518.', '2354.', '8798.6669921875', -9999, ' 55.39583206176758', ' 44873.8359375', ' 29765.669921875', -9999, -9999, ' 6730.6669921875', ' 5689.66650390625', ' 97.0', -9999, ' 0', ' 9055.0', ' 1', ' 2324.333251953125', ' 353', ' 3737.0', ' 97']","['8798.6669921875', ' nan', ' 55.39583206176758', ' 44873.8359375', ' 29765.669921875', ' nan', ' nan', ' 6730.6669921875', ' 5689.66650390625', ' 97.0', ' nan', ' 0', ' 9055.0', ' 1', ' 2324.333251953125', ' 353', ' 3737.0', ' 97']"
POINT (-54.640503 -31.315221),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,109,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.640503,-31.315221,,"['7401.', '8100.', '8833.', '8894.', '8481.', -9999, '2099.', '2342.', '2819.', '5561.', '7766.', '7645.', '8710.', '8126.', '5660.', -9999, -9999, '3485.', '3669.', '3294.', '2130.', '2028.', '1998.', '8049.05859375', ' 27.930551528930664', ' 22.28515625', -9999, -9999, -9999, -9999, ' 6750.0', ' 4690.6669921875', ' 304.0', ' 7395.33349609375', ' 1', ' 8736.0', ' 49', ' 1986.0', ' 353', ' 3031.0', ' 305']","['8049.05859375', ' 27.930551528930664', ' 22.28515625', ' nan', ' nan', ' nan', ' nan', ' 6750.0', ' 4690.6669921875', ' 304.0', ' 7395.33349609375', ' 1', ' 8736.0', ' 49', ' 1986.0', ' 353', ' 3031.0', ' 305']"
POINT (-54.695435 -31.158465),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,110,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.695435,-31.158465,,"['5928.', '6678.', '7600.', '7935.', '7564.', '6543.', '3491.', '2841.', '4977.', '7977.', '8935.', '8925.', '8281.', '8011.', '6645.', -9999, '6336.', '4724.', '2825.', '3408.', '3096.', '5339.', '6345.', '8050.3056640625', ' 77.25', ' 45.19048309326172', -9999, -9999, -9999, -9999, ' 5604.0', ' 3439.666748046875', ' 176.0', ' 3769.666748046875', ' 113', ' 8713.6669921875', ' 177', ' 3109.666748046875', ' 305', ' 3652.333251953125', ' 289']","['8050.3056640625', ' 77.25', ' 45.19048309326172', ' nan', ' nan', ' nan', ' nan', ' 5604.0', ' 3439.666748046875', ' 176.0', ' 3769.666748046875', ' 113', ' 8713.6669921875', ' 177', ' 3109.666748046875', ' 305', ' 3652.333251953125', ' 289']"
POINT (-54.673805 -31.214563),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,111,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.673805,-31.214563,,"['4757.', '4215.', '4654.', '4880.', '4864.', '5495.', '7848.', '7965.', '8393.', '8664.', '8717.', '8388.', '8829.', '8605.', '8413.', -9999, '8289.', '7618.', -9999, '6626.', '5713.', '6118.', '6456.', '8422.75', ' 31.83036231994629', ' 2.3333740234375', ' 69093.6640625', ' 28215.6640625', -9999, -9999, ' 4102.6669921875', ' 5318.8330078125', ' 128.0', ' 5079.66650390625', ' 65', ' 8644.6669921875', ' 177', ' 4542.0', ' 17', ' 8607.3330078125', ' 193']","['8422.75', ' 31.83036231994629', ' 2.3333740234375', ' 69093.6640625', ' 28215.6640625', ' nan', ' nan', ' 4102.6669921875', ' 5318.8330078125', ' 128.0', ' 5079.66650390625', ' 65', ' 8644.6669921875', ' 177', ' 4542.0', ' 17', ' 8607.3330078125', ' 193']"
POINT (-54.674835 -31.305835),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,112,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.674835,-31.305835,,"['8026.', '7606.', '7824.', '8204.', '7326.', '3930.', '6473.', '7200.', '7945.', '8801.', '7945.', '8045.', '8563.', '8557.', '8396.', -9999, '7511.', '6519.', '2778.', '3287.', '2937.', '2946.', '2232.', '8259.984375', ' 23.550594329833984', ' 48.6488037109375', -9999, -9999, -9999, -9999, ' 6152.8330078125', ' 4110.0830078125', ' 224.0', ' 5867.66650390625', ' 97', ' 8505.3330078125', ' 209', ' 2352.5', ' 353', ' 3056.666748046875', ' 321']","['8259.984375', ' 23.550594329833984', ' 48.6488037109375', ' nan', ' nan', ' nan', ' nan', ' 6152.8330078125', ' 4110.0830078125', ' 224.0', ' 5867.66650390625', ' 97', ' 8505.3330078125', ' 209', ' 2352.5', ' 353', ' 3056.666748046875', ' 321']"
POINT (-54.723587 -31.273269),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,113,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.723587,-31.273269,,"['7057.', '7250.', '7849.', '8065.', '7551.', -9999, '3274.', '2908.', '4187.', '7307.', '8613.', '8666.', '8693.', '7781.', '6578.', -9999, '4352.', '4043.', '3738.', '3831.', '2486.', '3020.', '3965.', '8017.75', ' 80.34722137451172', ' 42.73809051513672', -9999, -9999, -9999, -9999, ' 5545.0', ' 3284.333251953125', ' 160.0', ' 4800.66650390625', ' 129', ' 8657.3330078125', ' 177', ' 3112.333251953125', ' 321', ' 3870.666748046875', ' 289']","['8017.75', ' 80.34722137451172', ' 42.73809051513672', ' nan', ' nan', ' nan', ' nan', ' 5545.0', ' 3284.333251953125', ' 160.0', ' 4800.66650390625', ' 129', ' 8657.3330078125', ' 177', ' 3112.333251953125', ' 321', ' 3870.666748046875', ' 289']"
