geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-54.885635 -30.99262),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,144,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.885635,-30.99262,,"[4095, 7250, 8580, 9091, 9062, 7103, 1473, 3430, 5075, 7271, 7380, -9999, 7995, 7643, 7384, -9999, 6073, 4760, 2588, 3238, 2725, -9999, 2637]","[8464.0, 104.08333587646484, 99.42708587646484, 70786.5, 225771.0, 81490.0, 301468.0, 19090.0, -2952.0, 240.0, 4095.0, 1, 9091.0, 49, -9999.0, 177, -9999.0, 241]"
POINT (-55.061588 -30.90657),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,145,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.061588,-30.90657,,"[3243, 3063, 3175, 4635, 5723, -9999, 6299, 3940, 5445, 7160, 6518, 8832, 8962, 8485, 7600, -9999, -9999, 5383, 5338, -9999, 3015, -9999, 3223]","[8623.0, 169.29464721679688, 395.0208435058594, 43243.0, 153232.0, 46811.0, 266789.0, 18961.0, -9999.0, 160.0, -9999.0, 81, 8962.0, 193, -9999.0, 81, -9999.0, 241]"
POINT (-55.092058 -30.921297),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,146,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.092058,-30.921297,,"[9275, 9413, 8508, 6589, 5391, 2951, 2569, 2582, 3466, 3093, 2894, 3683, -2221, 4896, 5353, -9999, -9999, 3886, 4311, -9999, 4705, -9999, 5195]","[9152.25, 8.625, 86.66071319580078, 53805.5, 208790.0, 39308.0, 259286.0, 19412.0, -362.0, 240.0, 9275.0, 1, 9413.0, 17, -9999.0, 241, -9999.0, 241]"
POINT (-55.082102 -30.922991),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,147,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.082102,-30.922991,,"[7209, 6880, 8430, 8701, 8542, -9999, 7462, 7504, 6735, 6282, 5032, 6285, 3815, 6728, 7001, -9999, -9999, 5890, 6757, -9999, 6902, 7054, 7318]","[7883.9521484375, 56.90625, 584.375, 22554.0, 72549.0, 83267.5, 303245.5, 18700.0, -1559.5, 64.0, 6880.0, 17, 8701.0, 49, -9999.0, 81, -9999.0, 81]"
POINT (-55.087252 -30.912461),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,148,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.087252,-30.912461,,"[9182, 9462, 9464, 8637, 8252, -9999, 3222, 2706, 2950, 3184, 3039, 3074, -2068, 3699, 4033, -9999, -9999, 3861, 4001, -9999, 4114, -9999, 6114]","[9076.8330078125, 8.8125, 405.4791564941406, 30407.0, 85401.5, 29283.0, 249261.0, 19463.0, -408.5, 80.0, 9182.0, 1, 9464.0, 33, -9999.0, 81, -9999.0, 81]"
POINT (-55.087166 -30.924979),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,149,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.087166,-30.924979,,"[9295, 9443, 8545, 7125, 6058, -9999, 2373, 2526, 3128, 3083, 3265, 4214, -2969, 5522, 5635, -9999, -9999, 4033, 4869, -9999, 4810, 4854, 5476]","[9181.5, 9.25, 303.78125, 25819.5, 80814.0, 43903.5, 263881.5, 19442.0, -352.0, 80.0, 9295.0, 1, 9443.0, 17, -9999.0, 81, -9999.0, 81]"
POINT (-55.09326 -30.933519),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,150,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.09326,-30.933519,,"[4903, 4412, 6069, 7188, 6878, -9999, 6327, 5677, 5769, 4448, 3101, 3012, -651, 3425, 3351, -9999, 3220, 2535, 2805, -9999, 2707, -9999, 8413]","[7953.0, 1150.75, nan, 0.0, 0.0, 36935.0, 256913.0, 18412.0, -793.0, 16.0, -9999.0, 337, 8413.0, 353, -9999.0, 81, nan, 0]"
POINT (-55.09738 -30.948169),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,151,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.09738,-30.948169,,"[6518, 7650, 9316, 9415, 9446, 6324, 3223, 2053, 2132, 3270, 4696, 7123, 8438, 8261, 7204, -9999, 5569, 4070, 4183, -9999, 3632, -9999, 4675]","[8835.875, 45.75, 110.48295593261719, 81811.0, 236795.5, 81604.5, 301582.5, 19445.0, -1740.5, 240.0, 6518.0, 1, 9446.0, 65, -9999.0, 241, -9999.0, 241]"
POINT (-55.100899 -30.945519),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,152,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.100899,-30.945519,,"[5994, 5407, 6969, 8914, 8776, 8177, 4213, 2703, 3293, 4636, 5577, 7880, 8221, 8094, 7080, -9999, 5996, 5019, 5305, -9999, 4997, 5134, 5962]","[8628.833984375, 109.59375, 98.50521087646484, 79941.0, 229926.0, 102371.0, 322349.0, 18913.0, -2296.0, 224.0, 5407.0, 17, 8914.0, 49, -9999.0, 241, -9999.0, 241]"
POINT (-55.118065 -30.943752),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,153,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.118065,-30.943752,,"[3066, 4034, 5104, 6357, 7011, -9999, 6105, 5223, 4027, 4087, 3386, 4276, -1977, 5812, 4347, -9999, -9999, 2221, 4569, -9999, 3062, -9999, 3552]","[6496.6669921875, 61.640625, 1063.125, 14040.0, 69034.5, 20958.0, 240936.0, 17010.0, -3466.5, 80.0, 3066.0, 1, 7011.0, 65, -9999.0, 81, -9999.0, 81]"
POINT (-55.10828 -30.938231),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,154,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.10828,-30.938231,,"[4232, 5673, 8444, 9238, 9306, -9999, 5482, 2853, 2356, 4299, 5275, 7692, 6786, 8585, 7995, -9999, 5733, 4336, 4582, -9999, 3491, 3533, 4193]","[8695.25, 79.28125, 1206.5625, 24778.0, 79772.5, 79874.5, 299852.5, 19305.0, -2883.5, 80.0, 4232.0, 1, 9306.0, 65, -9999.0, 81, -9999.0, 81]"
POINT (-56.537361 -29.420759),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,155,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.537361,-29.420759,,"[2385, 2213, 2718, 1301, 1505, 3876, 1571, 1567, 2838, 2798, 6485, 6602, 6139, 6265, 4847, 4046, 2603, 1726, 3031, 3653, 6958, 8337, 8739]","[8638.5, 28.5625, nan, 0.0, 0.0, 86641.0, 58019.0, 7438.0, 5020.0, 208.0, 2798.0, 145, 8739.0, 353, 1301.0, 49, nan, 0]"
POINT (-56.601906 -29.435711),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,156,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.601906,-29.435711,,"[2619, 2849, 3141, 2684, 5127, 5835, 2975, 2550, 3458, 6173, 7349, 7378, 6865, 6899, 7032, 5704, 3587, 2763, -9999, 3935, 4989, 7554, -9999]","[7294.857421875, 365.6875, 1097.0625, 1479.5, 46475.0, 85158.0, 305136.0, 17553.0, -9999.0, 64.0, -9999.0, 289, 7554.0, 337, -9999.0, 289, -9999.0, 353]"
POINT (-56.527061 -29.44767),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,157,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.527061,-29.44767,,"[3189, 2860, 3409, 3194, 3758, 5296, 2223, 2279, 2425, 2231, 4444, 4870, 5921, 6515, 5475, 4139, 2924, 2584, -9999, 3573, 7352, 9328, 9388]","[9373.0, 302.921875, nan, 0.0, 0.0, 81089.5, 301067.5, 19387.0, -305.5, 64.0, -9999.0, 289, 9388.0, 353, -9999.0, 289, nan, 0]"
POINT (-56.58474 -29.469791),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,158,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.58474,-29.469791,,"[9099, 9146, 8119, 5820, 2806, 3625, 3852, 3720, 3580, 3643, 3776, 3449, 4288, 4382, 4563, 4372, -4933, -3333, -9999, -9999, -4368, -9999, -9999]","[8877.5, 2.9375, 58.662498474121094, 68757.5, 233741.0, 26060.0, 246038.0, 19145.0, -450.0, 256.0, 9099.0, 1, 9146.0, 17, -9999.0, 289, -4933.0, 257]"
POINT (-56.57753 -29.49131),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,159,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.57753,-29.49131,,"[3298, 3420, 3534, 4019, 4212, 6570, 3396, 3162, 3181, 3214, 7332, 7441, 6672, 6163, 5231, 4066, 2464, 2335, -9999, -9999, 2158, 1819, 2049]","[6936.5, 88.75, 155.7142791748047, 38100.0, 148089.0, 63064.5, 283042.5, 17440.0, -3418.5, 160.0, 3181.0, 129, 7441.0, 177, -9999.0, 289, -9999.0, 289]"
POINT (-56.519165 -29.408199),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,160,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.519165,-29.408199,,"[2893, 3803, 4977, 1792, 1559, 3125, 1358, 1527, 1682, 1778, 2877, 2891, 2996, 3883, 4762, 4742, 4652, 2536, 2331, 1865, 3216, 4146, 6231]","[6231.0, 90.95833587646484, nan, 0.0, 0.0, 67060.0, 37184.0, 4873.0, 3794.5, 48.0, 1865.0, 305, 6231.0, 353, 1358.0, 97, nan, 0]"
POINT (-56.56105 -29.409395),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,161,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.56105,-29.409395,,"[9052, 9157, 8583, 8188, 7828, 3586, 3184, 3215, 3459, 3278, 4196, 4537, 5654, 5631, 5243, 5055, 5243, 4663, -9999, 5000, 4877, 5524, 6310]","[8771.75, 6.5625, 74.6624984741211, 45052.0, 110045.5, 103783.0, 323761.0, 19156.0, -473.5, 96.0, 9052.0, 1, 9157.0, 17, -9999.0, 289, 3184.0, 97]"
POINT (-56.546974 -29.435113),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,162,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.546974,-29.435113,,"[2350, 2190, 2374, 1874, 1728, 2460, 1597, 1472, 2058, 1732, 5394, 6435, 7472, 7828, 5244, 3953, 2520, 2052, 2827, 3288, 7470, 8773, 8997]","[8552.5, 96.40625, nan, 0.0, 0.0, 86414.5, 54030.5, 7525.0, 5234.5, 64.0, 2827.0, 289, 8997.0, 353, 1472.0, 113, nan, 0]"
POINT (-56.622162 -29.465905),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,163,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.622162,-29.465905,,"[9274, 9304, 8179, 5996, 3007, 4366, 4859, 4358, 3662, 3848, 4283, 3631, 3864, 3888, 4268, 4328, -4878, -2512, -9999, -9999, -9999, 779, -9999]","[9015.25, 1.875, 59.09166717529297, 71600.0, 236583.5, 34870.5, 254848.5, 19303.0, -362.5, 256.0, 9274.0, 1, 9304.0, 17, -9999.0, 289, -4878.0, 257]"
POINT (-56.563454 -29.478459),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,164,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.563454,-29.478459,,"[8326, 8837, 8568, 7222, 6937, 5451, 3240, 3099, 3116, 3082, 3468, 3805, 4206, 4390, 4916, 4692, 4327, 3898, -9999, 4005, 3571, 4217, 5000]","[8395.25, 31.9375, 59.77083206176758, 47517.0, 122509.5, 91711.0, 311689.0, 18836.0, -836.5, 112.0, 8326.0, 1, 8837.0, 17, -9999.0, 289, 3099.0, 113]"
POINT (-56.442947 -29.445577),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,165,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.442947,-29.445577,,"[1771, 1771, 2121, 1258, 1240, 2790, 1564, 1602, 2945, 2988, 6530, 7383, 7529, 7337, 6457, 5671, 3165, 1939, -9999, 3767, 7913, 8965, 9038]","[8532.75, 297.453125, nan, 0.0, 0.0, 80340.5, 300318.5, 19037.0, -480.5, 64.0, -9999.0, 289, 9038.0, 353, -9999.0, 289, nan, 0]"
POINT (-56.446209 -29.433169),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,166,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.446209,-29.433169,,"[9102, 9168, 8800, 6415, 5919, 3021, 2989, 2840, 2987, 3076, 3347, 3509, 3285, 3479, 3395, 3483, 4006, 3168, -3136, 3917, -4896, 5038, 6115]","[9059.5, 4.125, 65.91666412353516, 43703.0, 80423.0, 81418.5, 189130.5, 14064.0, 2103.0, 112.0, 9102.0, 1, 9168.0, 17, -4896.0, 321, 2840.0, 113]"
POINT (-56.489124 -29.447521),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,167,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.489124,-29.447521,,"[3639, 3377, 4273, 4123, 4514, 5200, 4271, 1822, 2378, 1877, 3096, 3241, 3874, 4857, 5140, 5093, 2568, 2261, 3197, 3162, 5577, 8293, 9200]","[8973.25, 33.85795593261719, nan, 0.0, 0.0, 88613.5, 48529.5, 7378.0, 5511.0, 176.0, 3241.0, 177, 9200.0, 353, 1822.0, 113, nan, 0]"
POINT (-56.492214 -29.439448),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,168,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.492214,-29.439448,,"[8913, 8959, 7930, 2266, 2231, 2999, 2841, 2873, 3359, 3038, 3298, 3521, 3917, 4164, 1451, 1572, 1536, 1630, 2586, 1843, 7821, 8692, 8971]","[8759.333984375, 21.955883026123047, nan, 0.0, 0.0, 87469.0, 55547.0, 7520.0, 5211.0, 272.0, 2999.0, 81, 8971.0, 353, 1451.0, 225, nan, 0]"
POINT (-56.480713 -29.425843),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,169,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.480713,-29.425843,,"[5157, 5152, 5718, 5431, 5849, 5329, 4433, 4292, 4637, 3456, 3775, 4353, 4699, 5266, 5742, 5503, 2859, 2722, 2477, 2679, 3740, 4551, 6630]","[6186.5712890625, 90.3125, nan, 0.0, 0.0, 98556.5, 44062.5, 4153.0, 4553.5, 32.0, 3740.0, 321, 6630.0, 353, 2477.0, 289, nan, 0]"
POINT (-56.504402 -29.425993),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,170,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.504402,-29.425993,,"[8798, 8969, 8809, 7430, 7118, 5473, 2643, 2499, 2839, 2835, 3316, 3662, 3689, 3927, 3758, 3552, 3504, 2991, 3283, 3104, 2952, 3180, 3592]","[8643.083984375, 10.6875, 25.052885055541992, 71366.0, 35130.5, 95728.0, 40750.0, 6470.0, 5648.5, 224.0, 8798.0, 1, 8969.0, 17, 2499.0, 113, 3758.0, 225]"
POINT (-56.51453 -29.460375),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,171,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.51453,-29.460375,,"[8905, 9193, 8824, 7114, 6686, 2958, 3111, 3216, 3106, 3161, 2678, 2793, 2655, 2808, 3297, 3130, -4480, 3498, -2921, -9999, -4438, 2459, 3681]","[9028.75, 18.0, 44.536766052246094, 65279.5, 250261.0, 55142.0, 275120.0, 19192.0, -547.0, 288.0, 8905.0, 1, 9193.0, 17, -9999.0, 305, -2921.0, 289]"
POINT (-56.539078 -29.468147),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,172,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.539078,-29.468147,,"[7468, 7296, 6531, 3960, 3945, 3586, 2784, 2560, 2489, 2504, 2778, 2980, 2604, 3074, 2215, 2192, 2065, 2195, -9999, 2514, 2800, 3852, 4456]","[7283.1669921875, nan, 21.983333587646484, 55232.0, 210216.5, 60887.0, 280865.0, 17467.0, -1265.5, 241.0, nan, 0, 7468.0, 1, -9999.0, 289, 2192.0, 241]"
POINT (-56.285715 -29.366364),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,173,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.285715,-29.366364,,"[2731, 2554, 2965, 4243, 5289, 5543, 2682, 2713, 6649, 7942, 8288, 8845, 8827, 8877, 8540, 8157, 6834, 6297, 3888, 3438, 3548, 5393, 2293]","[8540.2333984375, 28.962499618530273, 56.65625, 107052.0, 68071.0, 124024.0, 73578.0, 6584.0, 2423.5, 256.0, 4243.0, 49, 8877.0, 209, 2293.0, 353, 3438.0, 305]"
POINT (-56.297731 -29.357836),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,174,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.297731,-29.357836,,"[3164, 2932, 3313, 5189, 6156, 6334, 3025, 3491, 6932, 7629, 7548, 8083, 8285, 8391, 8051, 7486, 6391, 5856, 3614, 3284, 3778, 5454, 2464]","[7893.6669921875, 51.04166793823242, 59.712501525878906, 81757.0, 52189.0, 124036.0, 69828.0, 5927.0, 2698.0, 176.0, 3491.0, 113, 8391.0, 209, 2464.0, 353, 3614.0, 289]"
POINT (-56.293097 -29.363521),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,175,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.293097,-29.363521,,"[1968, 2233, 2812, 4628, 5104, 5283, 2287, 2525, 4874, 6432, 7757, 8344, 8518, 8525, 8287, 7976, 6274, 5674, 3374, 2973, 3304, 4264, 2590]","[8274.333984375, 32.460227966308594, 64.38749694824219, 98674.0, 65218.0, 113727.0, 70431.0, 6557.0, 2279.0, 256.0, 2812.0, 33, 8525.0, 209, 1968.0, 1, 3374.0, 289]"
POINT (-56.291037 -29.354245),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,176,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.291037,-29.354245,,"[3077, 3529, 4810, 5567, 6033, 3540, 2232, 2403, 4433, 6309, 7921, 8384, 8499, 8699, 8057, 7641, 6240, 5628, 3806, 3574, 3839, 5014, 2533]","[8254.0419921875, 26.92708396911621, 61.162498474121094, 103731.0, 63555.0, 118963.0, 69859.0, 6467.0, 2382.5, 272.0, 3529.0, 17, 8699.0, 209, 2232.0, 97, 3806.0, 289]"
POINT (-56.274042 -29.350654),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,177,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.274042,-29.350654,,"[2475, 2314, 2862, 4119, 4562, 4139, 3326, 3908, 7756, 8305, 8560, 8973, 8445, 8674, 8106, 7853, 7232, 6991, 4884, 4327, 3658, 4830, 7365]","[8245.53515625, 79.140625, 36.296875, 94014.0, 63932.0, 128744.0, 77836.0, 6659.0, 2986.0, 192.0, 3908.0, 113, 8973.0, 177, 2314.0, 17, 4327.0, 305]"
POINT (-56.282454 -29.34407),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,178,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.282454,-29.34407,,"[4366, 3805, 4772, 5042, 4838, 3737, 1922, 2091, 3351, 4553, 8110, 8576, 8010, 8093, 7672, 7528, 6983, 6751, 4541, 4831, 6800, 7812, 8076]","[8093.375, 108.85416412353516, 36.02678680419922, 74168.0, 53026.0, 126039.0, 83755.0, 6654.0, 3231.5, 160.0, 3351.0, 129, 8576.0, 177, 1922.0, 97, 4541.0, 289]"
POINT (-56.296186 -29.34407),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,179,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.296186,-29.34407,,"[6209, 5973, 7288, 7046, 6463, 3441, 1872, 1883, 3318, 2666, 7743, 9045, 9235, 9282, 9344, 9083, 5806, 4565, 2468, -9999, 3803, 4825, 3576]","[9071.650390625, 66.61607360839844, 107.4375, 74438.0, 194426.0, 110042.5, 330020.5, 19343.0, -4063.5, 176.0, 1883.0, 113, 9344.0, 225, -9999.0, 305, 2468.0, 289]"
POINT (-56.296873 -29.339731),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,180,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.296873,-29.339731,,"[7119, 6341, 7668, 7068, 6482, 3228, 1801, 1970, 3766, 3251, 7702, 8937, 9216, 9453, 8646, 8136, 3708, 3148, 2499, 2720, 4252, 6057, 2931]","[8670.099609375, 96.90625, 98.515625, 62197.0, 45988.0, 121074.0, 81452.0, 7652.0, 2150.0, 128.0, 3251.0, 145, 9453.0, 209, 1801.0, 97, 3148.0, 273]"
POINT (-56.286745 -29.339282),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,181,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.286745,-29.339282,,"[2318, 2577, 2339, 2999, 3817, 5986, 4575, 2597, 2309, 3335, 7051, 7727, 7783, 8059, 7598, 7540, 6464, 5813, 4512, 3934, 4873, 5724, 3148]","[7535.125, 73.8125, 34.10416793823242, 81987.0, 50815.5, 110345.0, 59547.0, 5750.0, 2728.5, 208.0, 3335.0, 145, 8059.0, 209, 2309.0, 129, 3148.0, 353]"
POINT (-56.286917 -29.332099),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,182,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.286917,-29.332099,,"[1983, 2094, 2378, 5363, 6459, 8028, 5077, 2677, 2129, 3221, 7509, 7832, 8323, 8703, 8574, 8335, 6768, 5968, 3720, -9999, 3338, 4110, 2432]","[8308.166015625, 32.30769348144531, 194.8125, 94150.5, 289131.0, 102814.5, 322792.5, 18702.0, -4008.0, 304.0, 1983.0, 1, 8703.0, 209, -9999.0, 305, -9999.0, 305]"
POINT (-56.493077 -29.212358),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,183,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.493077,-29.212358,,"[9378, 9441, 9045, 8169, 8257, 4348, 2130, 2201, 2323, 1867, 7414, 8459, 9327, 9439, 8912, 8525, 4427, 2063, -9999, 2814, 2992, 2562, 4842]","[9125.52734375, 3.9375, 28.8203125, 111036.0, 286018.5, 111826.0, 331804.0, 19440.0, -310.5, 272.0, 9378.0, 1, 9441.0, 17, -9999.0, 289, 2063.0, 273]"
POINT (-56.502004 -29.207264),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,184,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.502004,-29.207264,,"[8697, 8041, 4424, 3201, 2497, 5029, 4697, 4551, 5029, 3600, 2668, 4306, 8088, 8628, 8821, 8088, 6185, 3149, -9999, 1843, 2139, 2414, 4202]","[8454.75, 39.525001525878906, 294.0625, 65337.0, 215322.0, 93848.5, 313826.5, 18820.0, -3751.0, 224.0, 2497.0, 65, 8821.0, 225, -9999.0, 289, -9999.0, 289]"
POINT (-56.508098 -29.196475),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,185,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.508098,-29.196475,,"[6848, 4900, 3722, 2628, 2954, 3821, 3064, 2867, 2884, 3409, 3872, 5179, 7185, 6960, 7174, 2508, 1955, 1785, -9999, 2474, 5146, 8744, 9552]","[9350.0, 305.484375, nan, 0.0, 0.0, 81432.0, 301410.0, 19551.0, -223.5, 64.0, -9999.0, 289, 9552.0, 353, -9999.0, 289, nan, 0]"
POINT (-56.518312 -29.204866),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,186,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.518312,-29.204866,,"[6972, 5313, 2656, 2091, 5383, 8165, 8362, 8430, 4474, 4104, 2587, 3735, 3312, 3032, 2245, 1711, 2526, 7648, -9999, 8780, 8579, 7813, 6522]","[8333.833984375, 1173.6875, 47.04166793823242, 18434.0, 63429.5, 97694.0, 317672.0, 18779.0, -1738.5, 64.0, -9999.0, 289, 8780.0, 305, -9999.0, 289, 6522.0, 353]"
POINT (-56.513248 -29.190331),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,187,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.513248,-29.190331,,"[7276, 4091, 2029, 4252, 7961, 8798, 8067, 6224, 3077, 3049, 2856, 3125, 3436, 2296, 2513, 2026, 2821, 6048, -9999, 8150, 7803, 6981, 6810]","[8108.0830078125, 141.0208282470703, 50.796875, 55170.0, 175158.0, 92647.0, 312625.0, 18797.0, -3985.0, 176.0, 2029.0, 33, 8798.0, 81, -9999.0, 289, 2296.0, 209]"
POINT (-56.517453 -29.195126),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,188,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.517453,-29.195126,,"[7606, 5131, 2058, 3571, 7555, 8631, 8676, 8443, 3237, 2860, 2421, 3370, 2693, 2214, 2235, 2030, 2290, 5847, -9999, -9999, 8678, 8329, 7443]","[8207.416015625, 1167.3125, 38.59375, 10729.5, 45726.0, 77795.5, 297773.5, 18677.0, -1278.0, 48.0, -9999.0, 305, 8678.0, 321, -9999.0, 289, 7443.0, 353]"
POINT (-56.526122 -29.203593),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,189,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.526122,-29.203593,,"[7939, 6828, 2621, 2100, 5843, 8567, 9058, 8944, 6249, 5378, 2970, 2864, 3127, 3120, 2292, 1839, 2544, 6526, -9999, -9999, 8493, 7827, 6471]","[8550.916015625, 144.9583282470703, 99.25521087646484, 61422.0, 221406.0, 84397.0, 304375.0, 19057.0, -3949.5, 240.0, 2100.0, 49, 9058.0, 97, -9999.0, 289, -9999.0, 289]"
